Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08GA022,1,1,2007,11,102,,80.8,,201,,165,A,282,,513,,902,,335,,232,,403,,272,,107,
08GA022,1,1,2007,12,90.8,,80.0,,274,,146,,295,,382,,933,,318,,245,,267,,414,,99.6,
08GA022,1,1,2007,13,56.1,,95.0,,179,,142,,294,,349,,910,,310,,212,,210,,296,,91.2,
08GA022,1,1,2007,14,46.0,,95.6,,144,,162,,312,,370,,885,,286,,179,,181,,204,,90.9,
08GA022,1,1,2007,15,67.8,,114,,122,,158,,361,,369,,919,,285,,174,,176,,213,,59.7,
08GA022,1,1,2007,16,53.4,A,110,,113,,155,,429,,449,,812,,348,,173,,285,,309,,61.2,
08GA022,1,1,2007,17,63.3,,85.8,,114,,129,,414,,456,,672,,398,,168,,224,,230,,88.8,
08GA022,1,1,2007,18,71.9,,103,,170,,108,,345,,449,,599,,361,,134,,200,,190,,89.0,
08GA022,1,1,2007,19,54.4,,106,,213,,90.9,,352,,450,,783,,320,,112,,188,,161,,71.8,
08GA022,1,1,2007,20,41.0,,107,,219,,114,,363,,484,,811,,274,,100,,161,,145,,72.2,
08GA022,1,1,2007,21,36.2,,84.5,,160,,101,,294,,624,,818,,280,,103,,138,,126,,75.6,
08GA022,1,1,2007,22,65.8,,68.1,,141,,86.9,,284,,603,,1320,,277,,147,,299,,110,,55.5,
08GA022,1,1,2007,23,73.3,,60.2,,143,,93.9,,330,,506,,1020,,283,,115,,552,,74.1,,46.0,
08GA022,1,1,2007,24,94.8,,58.2,,214,,148,,369,,433,,782,,296,,90.8,,641,,63.3,,60.2,
08GA022,1,1,2007,25,93.6,,54.9,,216,,162,,394,,381,,582,,353,,83.6,,377,,57.9,,46.7,
08GA022,1,1,2007,26,87.9,,50.7,,157,E,169,,436,,358,,538,,377,,83.0,,256,,81.9,,39.6,
08GA022,1,1,2007,27,61.1,,64.1,,126,E,235,,438,,392,,562,,314,,114,,208,,85.2,,41.3,
08GA022,1,1,2007,28,53.2,,62.2,,118,E,263,,426,,537,,534,,247,,189,,245,,59.9,,39.9,
08GA022,1,1,2007,29,69.0,,,,113,E,209,,410,,738,,515,,292,,118,,468,,47.9,,53.4,
08GA022,1,1,2007,30,78.3,,,,111,E,157,,491,,673,,490,,359,,167,,279,,91.7,,44.6,
08GA022,1,1,2007,31,82.7,,,,86.7,E,,,580,,,,408,,419,,,,209,,,,35.5,
08GA022,1,1,2008,01,26.6,,16.4,,86.7,,39.0,,96.9,,498,,802,,357,,255,,189,,436,,145,E
08GA022,1,1,2008,02,48.9,,15.9,,69.6,,39.8,,85.6,,402,,829,,298,,206,,193,,576,,152,E
08GA022,1,1,2008,03,45.3,,14.9,,72.1,,33.8,,88.2,,387,,829,,241,,174,,518,,374,,127,E
08GA022,1,1,2008,04,73.3,,16.8,,71.4,,34.5,,113,,341,,723,,255,,172,,474,,240,,120,E
08GA022,1,1,2008,05,95.1,,25.2,,64.5,,36.9,,160,,345,,668,,291,,192,,459,,198,,115,
08GA022,1,1,2008,06,76.5,,15.9,,55.0,,41.2,,205,,342,,688,,348,,226,,258,,177,,125,
08GA022,1,1,2008,07,73.7,,23.4,,50.3,,45.6,,259,,297,,545,,404,,229,,392,,208,,157,
08GA022,1,1,2008,08,85.9,,26.3,,46.7,,61.2,,230,,296,,503,,406,,207,,297,,584,,131,
08GA022,1,1,2008,09,45.8,,28.1,,48.8,,57.2,,187,,272,,493,,444,,203,,175,,423,,115,
08GA022,1,1,2008,10,51.7,,34.3,,57.8,,48.1,,177,,256,,504,,453,,185,,135,,305,,112,
08GA022,1,1,2008,11,52.8,,41.3,,140,,49.0,,175,,290,,420,,330,,178,,114,,279,,102,
08GA022,1,1,2008,12,39.0,,41.8,,140,,54.0,,174,,343,,406,,284,,212,,112,,337,,93.0,
08GA022,1,1,2008,13,43.5,,47.2,,114,,112,,154,,360,,450,,281,,212,,171,,292,,71.3,
08GA022,1,1,2008,14,74.2,,39.0,,100,,147,A,163,,352,,475,,359,,197,,197,,205,,54.4,
08GA022,1,1,2008,15,75.6,,34.6,,93.5,,111,,252,,325,,398,,472,,192,,122,,234,,82.0,
08GA022,1,1,2008,16,51.1,,31.9,,88.8,,80.4,,412,,375,,379,,480,,196,,108,,298,,68.1,
08GA022,1,1,2008,17,35.3,,29.2,,73.2,,72.8,,571,,364,,371,,443,,181,,520,,287,,60.6,
08GA022,1,1,2008,18,32.1,,27.5,,53.6,,99.2,,754,,364,,371,,513,,169,,338,,249,,92.8,
08GA022,1,1,2008,19,29.4,,27.8,,53.2,,84.6,,758,,319,,363,,496,,172,,182,,182,,108,
08GA022,1,1,2008,20,25.3,,44.5,,56.2,,57.5,,914,,306,,350,,610,,158,,155,,160,,70.2,
08GA022,1,1,2008,21,21.6,,35.7,,56.1,,57.1,,546,,408,,392,,524,,134,,147,,150,,54.7,
08GA022,1,1,2008,22,19.0,,49.4,,50.9,,57.9,,427,,425,,413,,341,,138,,134,,156,,64.8,
08GA022,1,1,2008,23,18.3,,34.3,,55.0,,43.1,,407,,416,,402,,303,,111,,145,,137,,48.3,
08GA022,1,1,2008,24,17.8,,35.0,,59.5,,58.1,,506,,387,,385,,569,,96.9,,129,,136,E,47.3,
08GA022,1,1,2008,25,34.4,,34.9,,53.1,,74.3,,650,,353,,377,,575,,131,,91.7,,113,E,45.3,
08GA022,1,1,2008,26,25.2,,34.8,,52.0,,50.1,,689,,365,,374,,369,,111,,92.9,,120,E,37.6,
08GA022,1,1,2008,27,26.2,,38.6,,49.2,,60.8,,615,,364,,349,,377,,119,,96.9,,99.5,E,39.9,
08GA022,1,1,2008,28,17.3,,55.7,,44.8,,98.7,,580,,525,,364,,411,,120,,77.0,,82.6,E,42.6,
08GA022,1,1,2008,29,20.6,,67.4,,53.0,,144,,603,,632,,403,,603,,139,,91.5,,101,E,52.0,
08GA022,1,1,2008,30,16.3,,,,51.6,,121,,545,,753,,520,,559,,160,,121,,115,E,57.9,
08GA022,1,1,2008,31,16.6,,,,38.4,,,,486,,,,354,,332,,,,486,,,,46.9,
08GA022,1,1,2009,01,35.3,,28.8,,34.8,,39.0,,132,,433,,217,,588,,347,,101,,362,,316,
08GA022,1,1,2009,02,31.4,,29.4,,94.7,,40.0,,167,,446,,225,,568,,352,,117,,247,,208,
08GA022,1,1,2009,03,26.8,,28.5,,105,,44.5,,214,,503,,246,,535,,424,,96.7,,201,,167,A
08GA022,1,1,2009,04,32.4,,28.4,,83.2,,57.8,,202,,554,,301,,499,,340,,61.6,,169,,111,
08GA022,1,1,2009,05,36.3,,29.6,,60.2,,55.7,,223,,587,,340,,459,,363,,54.2,,287,,86.5,
08GA022,1,1,2009,06,36.5,,31.0,,48.8,,43.9,,216,,587,,361,,389,,462,,49.7,,532,,72.6,
08GA022,1,1,2009,07,50.6,,31.4,,43.5,,56.7,,177,,522,,367,,389,,328,,47.8,,284,,92.2,
08GA022,1,1,2009,08,82.0,,29.8,,38.2,,72.9,,174,,501,,330,,367,,206,,45.2,,215,,105,
08GA022,1,1,2009,09,71.8,,39.3,,37.3,,81.3,,175,,500,,235,,316,,325,,42.8,,258,,93.8,
08GA022,1,1,2009,10,57.4,,36.9,,49.2,,78.8,,197,,483,,253,,481,,294,,39.7,,244,,84.5,
08GA022,1,1,2009,11,48.3,,30.2,,50.0,,79.2,,231,,513,,302,,585,,287,,36.8,,192,,74.7,
08GA022,1,1,2009,12,44.4,,25.0,,55.8,,96.5,,236,,552,,324,,403,,303,,34.2,,145,,55.9,
08GA022,1,1,2009,13,43.4,,24.3,,29.7,,109,,180,,563,,386,,326,,336,,31.9,,129,,52.1,
08GA022,1,1,2009,14,42.0,,23.6,,29.0,,104,,144,,558,,352,,231,,335,,36.6,,117,,74.1,
08GA022,1,1,2009,15,38.4,,23.0,,30.2,,123,,135,,533,,333,,227,,278,,58.7,,146,,61.5,
08GA022,1,1,2009,16,38.6,,22.4,,32.1,,123,,145,,474,,331,,222,,284,,265,,475,,67.4,
08GA022,1,1,2009,17,42.0,,22.0,,33.5,,112,,209,,455,,357,,286,,306,,315,,425,,89.2,
08GA022,1,1,2009,18,48.1,,22.5,,33.7,,103,,380,,459,,354,,359,,302,,302,,247,,101,
08GA022,1,1,2009,19,57.0,,21.9,,50.4,,139,,368,,408,,318,,421,,705,,180,,231,,95.0,
08GA022,1,1,2009,20,60.6,,21.6,,78.2,,172,,271,,415,,308,,471,,362,,151,,288,,92.2,
08GA022,1,1,2009,21,55.2,,21.5,,83.6,,221,,234,,340,,336,,477,,269,,153,,233,,184,
08GA022,1,1,2009,22,50.4,,23.8,,56.9,,256,,242,,301,,423,,405,,281,,141,,163,,134,
08GA022,1,1,2009,23,45.4,,28.1,,46.4,,216,,289,,277,,436,,304,,302,,150,,156,,99.7,
08GA022,1,1,2009,24,38.1,,41.7,,44.1,,147,,321,,323,,459,,227,,274,,146,,143,,69.7,
08GA022,1,1,2009,25,35.5,,65.5,,43.5,,118,,348,,533,,482,,203,,218,,104,,384,,65.8,
08GA022,1,1,2009,26,29.8,,50.4,,40.9,,119,,485,,414,,557,,182,,189,,131,,556,,63.9,
08GA022,1,1,2009,27,31.8,,39.7,,37.9,,124,,448,,323,,616,,182,,171,,129,,299,,57.3,
08GA022,1,1,2009,28,30.7,,33.5,,38.9,,116,,345,,318,,603,,225,,145,,99.8,,221,,55.8,
08GA022,1,1,2009,29,29.0,,,,38.4,,109,,379,,254,,583,,263,,129,,118,,184,,58.9,
08GA022,1,1,2009,30,28.7,,,,36.5,,110,,492,,226,,586,,279,,96.0,,302,,353,,45.6,
08GA022,1,1,2009,31,30.7,,,,37.9,,,,467,,,,608,,341,,,,1070,,,,40.1,A
08GA022,1,1,2010,01,49.9,,83.8,,105,,81.8,,172,,417,,324,,484,,222,,248,,248,,68.3,
08GA022,1,1,2010,02,63.8,,70.8,,87.5,,82.9,,160,,543,,264,,483,,165,,264,,342,,64.5,
08GA022,1,1,2010,03,56.9,,68.2,,82.7,,105,,179,,590,,283,,473,,181,,224,,200,,62.2,
08GA022,1,1,2010,04,68.7,,60.2,,89.8,,85.0,,142,,385,,294,,470,,221,,202,,168,,47.1,
08GA022,1,1,2010,05,56.8,,59.3,,83.0,,72.9,,123,,319,,354,,460,,180,,167,,451,,37.9,
08GA022,1,1,2010,06,45.0,,66.7,,66.7,,93.9,,107,,333,,406,,447,,152,,166,,304,,49.1,
08GA022,1,1,2010,07,48.5,,54.6,,58.1,,92.0,,93.1,,326,,523,,510,,136,,182,,259,,79.7,
08GA022,1,1,2010,08,75.0,,52.7,,64.1,,101,,95.4,,381,,669,,489,,135,,189,,211,,192,
08GA022,1,1,2010,09,165,,54.1,,66.6,,80.3,,105,,396,,722,,387,,119,,380,,169,,177,
08GA022,1,1,2010,10,213,,59.0,,66.6,,64.7,,124,,376,,671,,320,,135,,720,,142,,130,
08GA022,1,1,2010,11,571,,60.9,,49.7,,57.1,,149,,398,,681,,305,,162,,335,,126,,103,
08GA022,1,1,2010,12,731,,88.9,,50.7,,58.4,,203,,428,,731,,346,,238,,291,,118,,109,
08GA022,1,1,2010,13,380,,98.3,,69.5,,56.6,,233,,517,,517,,363,,165,,234,,112,,135,
08GA022,1,1,2010,14,294,,189,,48.2,,65.1,,291,,510,,436,A,376,,122,,193,,111,,145,
08GA022,1,1,2010,15,346,,166,,61.4,,95.0,,330,,374,,479,,385,,122,,164,,119,,117,
08GA022,1,1,2010,16,219,,120,,133,,120,,352,,320,,511,,409,,139,,125,,145,,82.6,
08GA022,1,1,2010,17,162,,106,,218,,151,,394,,363,,509,,399,,146,,100,,121,,66.8,
08GA022,1,1,2010,18,205,,91.7,,152,,218,,475,,383,,484,,368,,157,,118,,109,,58.4,
08GA022,1,1,2010,19,189,,78.0,,121,,249,,463,,472,,470,,362,,208,,149,,89.2,,53.3,
08GA022,1,1,2010,20,167,,64.1,,125,,298,,471,,557,,489,,290,,543,,158,,73.9,,48.7,
08GA022,1,1,2010,21,131,,56.2,,123,,301,,320,,544,,517,,209,,283,,146,,65.7,,49.4,
08GA022,1,1,2010,22,135,,57.9,,122,,281,,248,,486,,561,,227,,167,,210,,67.0,,72.1,
08GA022,1,1,2010,23,100,,70.0,,103,A,233,,195,,472,,514,,206,,141,,177,,64.3,,85.8,
08GA022,1,1,2010,24,85.2,A,72.1,,89.9,,186,,191,,573,,494,,192,,217,,272,,64.0,,160,
08GA022,1,1,2010,25,87.7,,60.6,,89.4,,145,,187,,563,,510,,257,,476,,251,,65.3,,235,
08GA022,1,1,2010,26,76.9,,67.4,,93.3,,123,,240,,533,,505,,301,,935,,218,,68.1,,199,
08GA022,1,1,2010,27,79.6,,88.2,,93.5,,180,,296,,493,,527,,257,,483,,158,,56.2,,155,
08GA022,1,1,2010,28,68.8,,89.6,,106,,203,,394,,494,,549,,185,,1360,,131,,45.8,,123,
08GA022,1,1,2010,29,81.6,A,,,165,,173,,445,,449,,518,,147,,512,,122,,54.8,,89.9,
08GA022,1,1,2010,30,81.9,,,,125,,178,,400,,390,,482,,135,,296,,113,,67.2,,84.2,
08GA022,1,1,2010,31,64.7,,,,96.7,,,,366,,,,472,,176,,,,156,,,,74.0,
08GA022,1,1,2011,01,61.8,,80.1,,41.2,,155,,78.9,,435,,540,,488,,267,,218,,101,,109,
08GA022,1,1,2011,02,52.2,,76.7,,31.9,,102,,114,,443,,444,,393,,241,,179,,95.5,,103,
08GA022,1,1,2011,03,57.8,,86.0,,35.6,,87.3,,124,,408,,525,,391,,208,,238,,95.7,,76.7,
08GA022,1,1,2011,04,44.8,,137,,31.1,,95.8,,127,,406,,523,,467,,203,,279,,87.6,,64.4,
08GA022,1,1,2011,05,53.8,,162,,31.9,,91.6,,122,,458,,481,,506,,219,,214,,61.7,,76.2,
08GA022,1,1,2011,06,45.4,,127,,32.2,,86.2,,138,,506,,584,,513,,254,,173,,58.9,,82.0,
08GA022,1,1,2011,07,80.5,,98.1,,26.3,,71.8,,155,,572,,675,,481,,277,,159,,78.4,,70.2,
08GA022,1,1,2011,08,80.1,,92.9,,25.9,,76.4,,156,,496,,664,,456,,278,,144,,70.1,,70.0,
08GA022,1,1,2011,09,56.7,,83.7,,31.9,,59.9,,167,,555,,476,,444,,280,,157,,71.5,,68.2,
08GA022,1,1,2011,10,57.5,,83.3,,50.1,,70.1,,167,,455,,426,,420,,282,,147,,179,,47.5,
08GA022,1,1,2011,11,57.7,,80.2,,65.5,,112,,234,,430,,448,,447,,298,,303,,210,,44.3,
08GA022,1,1,2011,12,59.8,,98.9,,80.1,,102,,269,,447,,450,,426,,297,,342,,180,,43.2,
08GA022,1,1,2011,13,59.0,,121,,86.9,,77.6,,187,,428,,514,,381,,305,,228,,119,,45.2,
08GA022,1,1,2011,14,89.2,,116,,139,,72.1,,182,,488,,548,,380,,282,,161,,109,,39.2,
08GA022,1,1,2011,15,183,,126,,137,,73.2,,262,,449,,534,,355,,274,,128,,97.9,,37.6,
08GA022,1,1,2011,16,245,,96.2,,151,,60.3,,322,,414,,512,,312,,303,,109,,86.2,,38.0,
08GA022,1,1,2011,17,295,,96.0,,103,,50.4,,286,,444,,544,,302,,261,,103,,75.7,,45.6,
08GA022,1,1,2011,18,208,,81.4,,80.2,,46.7,,217,,442,,515,,284,,252,,105,,70.1,,57.2,
08GA022,1,1,2011,19,143,,77.9,,71.6,,45.3,,190,,466,,506,,274,,243,,111,,58.2,,68.7,
08GA022,1,1,2011,20,117,,72.0,,62.4,,43.8,,233,,481,,524,,278,,192,,137,,60.1,,66.4,
08GA022,1,1,2011,21,104,,70.5,,57.0,,42.0,,316,,500,,654,,349,,214,,140,,72.3,,53.7,
08GA022,1,1,2011,22,93.9,,47.0,,56.7,,42.6,,294,,534,,548,,662,,993,,179,,104,,60.3,
08GA022,1,1,2011,23,87.6,,36.6,,54.3,,46.5,,288,,573,,418,,761,,1380,,205,,128,,47.9,
08GA022,1,1,2011,24,90.1,,40.0,,52.3,,54.4,,292,,506,,431,,504,,866,,148,,131,,47.4,
08GA022,1,1,2011,25,95.7,,40.2,,51.6,,69.9,,261,,449,,526,,421,,742,,122,,126,,54.6,
08GA022,1,1,2011,26,101,,31.6,,51.4,,74.7,,298,,440,,615,,399,,716,,105,,93.6,,55.3,
08GA022,1,1,2011,27,109,,33.3,,56.6,,87.7,,268,,478,,495,,368,,758,,98.6,,524,,54.6,
08GA022,1,1,2011,28,103,,45.8,,62.3,,96.4,,222,,532,,420,,366,,417,,112,,390,,124,
08GA022,1,1,2011,29,106,,,,72.8,,90.3,,233,,749,,456,,357,,275,,107,,216,,218,
08GA022,1,1,2011,30,98.1,,,,101,,78.5,,333,,793,,453,,353,,232,,106,,151,,155,
08GA022,1,1,2011,31,86.4,,,,153,,,,379,,,,631,,304,,,,121,,,,96.9,
08GA022,1,1,2012,01,68.2,,91.9,,38.2,,77.1,,226,,464,,623,,361,,160,,159,,408,,276,
08GA022,1,1,2012,02,83.3,,78.9,,42.0,,70.9,,194,,554,,553,,391,,148,,241,,245,,252,
08GA022,1,1,2012,03,102,,66.0,,39.3,,103,,170,,409,,553,,412,,147,,170,,336,,207,
08GA022,1,1,2012,04,320,,66.2,,52.2,,124,,161,,328,,481,,472,,154,,135,,391,,188,
08GA022,1,1,2012,05,391,,54.8,,128,,93.5,,155,,292,,467,,577,,200,,127,,564,,154,
08GA022,1,1,2012,06,219,,70.3,,98.0,,82.4,,160,,305,,462,,624,,220,,90.5,,278,,126,
08GA022,1,1,2012,07,126,,61.3,,63.3,,61.2,,171,,274,,505,,623,,221,,92.6,,266,,96.8,
08GA022,1,1,2012,08,99.2,,49.3,,55.0,,57.4,,222,,281,,553,,578,,235,,96.0,,205,,78.3,
08GA022,1,1,2012,09,150,,53.2,,55.3,,71.6,,227,,246,,630,,483,,221,,112,,167,,68.7,
08GA022,1,1,2012,10,178,,66.7,,69.3,,85.8,,167,,284,,691,,401,,296,,128,,125,,62.1,
08GA022,1,1,2012,11,132,,87.4,,74.3,,117,,141,,355,,669,,377,,226,,112,,107,,61.8,
08GA022,1,1,2012,12,104,,83.5,,71.1,,152,,160,,428,,633,,389,,176,,124,,100,,71.5,
08GA022,1,1,2012,13,101,,74.6,,67.5,,157,,208,,477,,629,,387,,152,,225,,97.2,,60.4,
08GA022,1,1,2012,14,69.1,,72.8,,56.8,,149,,282,,499,,790,,403,,166,,787,,96.1,,58.6,
08GA022,1,1,2012,15,58.5,,86.7,,64.9,,152,,380,,416,,814,,429,,153,,500,,117,,62.0,
08GA022,1,1,2012,16,75.1,,78.2,,90.3,,143,,415,,526,,738,,428,,155,,434,,109,,58.6,
08GA022,1,1,2012,17,59.3,,62.9,,67.2,,140,,377,,818,,812,,419,,153,,245,,129,,53.3,
08GA022,1,1,2012,18,68.6,,64.0,,57.4,,131,,299,,697,,796,,427,,153,,260,,169,,50.1,
08GA022,1,1,2012,19,68.4,,58.3,,53.6,,116,,253,,501,,677,,444,,178,,764,,191,,47.8,
08GA022,1,1,2012,20,54.3,,59.7,,56.0,,121,,257,,427,,614,,444,,221,,360,,162,,50.6,
08GA022,1,1,2012,21,54.6,,62.9,A,55.8,,127,,301,,481,,615,,369,,254,,239,,159,,53.5,
08GA022,1,1,2012,22,61.9,,76.1,,44.1,,113,,430,,573,,521,,313,,232,,188,,118,,50.4,
08GA022,1,1,2012,23,75.0,,76.0,,53.0,,263,,316,,711,,486,,276,,223,,161,,138,,45.7,
08GA022,1,1,2012,24,66.3,,88.9,,39.4,,399,,259,,684,,428,,248,,240,,109,,127,,47.0,
08GA022,1,1,2012,25,74.5,,59.9,,38.7,,460,,262,,522,,471,,210,,216,,109,,87.3,,48.3,
08GA022,1,1,2012,26,67.5,,52.4,,47.2,,589,,356,,464,,564,,216,,182,,110,,76.7,,45.6,
08GA022,1,1,2012,27,65.0,,61.4,,43.2,,360,,369,,476,,556,,255,,162,,108,,76.8,,35.0,
08GA022,1,1,2012,28,55.1,,47.8,,80.2,,244,,367,,446,,498,,246,,172,,85.5,,76.0,,33.9,
08GA022,1,1,2012,29,65.6,,40.5,,130,,200,,366,,521,,427,,240,,180,,123,,150,,33.5,
08GA022,1,1,2012,30,81.8,,,,108,,221,,326,,627,,391,,234,,145,,282,,257,,31.9,
08GA022,1,1,2012,31,82.8,,,,86.9,,,,325,,,,367,,198,,,,374,,,,29.5,
08GA022,1,1,2013,01,30.0,,34.0,,97.0,,175,,115,,294,,772,,397,,381,,370,,68.7,,89.3,
08GA022,1,1,2013,02,35.0,,34.0,,189,,211,,92.0,,281,,852,,374,,385,,244,,85.4,,93.0,
08GA022,1,1,2013,03,38.1,,33.0,,138,,180,,99.6,,341,,723,,377,,364,,200,,69.1,,64.7,
08GA022,1,1,2013,04,30.9,,37.1,,114,,192,,183,,367,,592,,393,,330,,172,,60.7,,55.7,
08GA022,1,1,2013,05,31.9,,51.2,,98.0,,264,,328,,447,,507,,425,,320,,209,,49.4,,54.6,
08GA022,1,1,2013,06,34.3,,69.5,,83.5,,295,,481,,514,,468,,428,,343,,329,,44.1,,43.7,
08GA022,1,1,2013,07,39.9,,71.5,,71.3,,229,,545,,527,,452,,440,,372,,420,,55.5,,57.9,
08GA022,1,1,2013,08,40.6,,61.5,,62.0,,174,,533,,549,,449,,417,,382,,310,,64.1,,59.4,
08GA022,1,1,2013,09,41.7,,51.3,,52.2,,161,,489,,458,,475,,451,,381,,196,,57.2,,71.1,
08GA022,1,1,2013,10,43.2,,48.2,,43.9,,194,,490,,386,,485,,452,,336,,153,,56.1,,44.4,
08GA022,1,1,2013,11,34.9,,41.8,,71.8,,199,,512,,360,,462,,446,,357,,112,,49.9,,39.0,
08GA022,1,1,2013,12,31.7,,34.2,,77.5,,160,,1080,,308,,375,,398,,397,,91.6,,74.5,,35.5,
08GA022,1,1,2013,13,44.3,,37.5,,126,,160,,947,,292,,324,,329,,385,,80.5,,199,,42.0,
08GA022,1,1,2013,14,45.6,,40.2,,283,,143,,632,,306,,309,,308,,403,,73.7,,169,,36.2,
08GA022,1,1,2013,15,40.5,,32.8,,249,,133,,412,,328,,300,,316,,413,,72.0,,107,,39.8,
08GA022,1,1,2013,16,31.1,,35.0,,185,,90.9,,342,,414,,317,,378,,658,,80.0,,84.5,,43.7,
08GA022,1,1,2013,17,32.8,,40.9,,156,,84.9,,339,,507,,372,,696,,466,,92.4,,71.3,,38.6,
08GA022,1,1,2013,18,36.6,,39.7,,131,,84.6,,382,,494,,402,,548,,296,,92.1,,72.6,,38.5,
08GA022,1,1,2013,19,30.2,,40.4,,118,,98.8,,349,,438,,454,,417,,234,,95.5,,93.3,,35.7,
08GA022,1,1,2013,20,28.0,,45.4,,106,,105,,336,,420,,482,,363,,222,,82.2,,72.7,,33.9,
08GA022,1,1,2013,21,40.3,,35.6,,105,,110,,304,,445,,477,,306,,284,,107,,85.1,,31.6,
08GA022,1,1,2013,22,42.7,,47.6,,87.0,,108,,301,,457,,444,,295,,311,,110,,68.0,,31.2,
08GA022,1,1,2013,23,34.3,,43.1,,65.7,,94.9,,316,,466,,385,,316,,370,,95.5,,55.4,,36.2,
08GA022,1,1,2013,24,33.6,,45.4,,56.2,,93.5,,305,,573,,369,,324,,259,,82.5,,49.3,,40.1,
08GA022,1,1,2013,25,32.2,,52.1,,62.9,,119,,282,,585,,360,,250,,173,,83.3,,49.4,,35.1,
08GA022,1,1,2013,26,32.2,,50.8,,52.0,,171,,275,,598,,373,,248,,138,,67.2,,61.7,,35.5,
08GA022,1,1,2013,27,31.6,,54.5,,51.2,,212,,285,,598,,400,,309,,125,,57.9,,46.8,,46.5,
08GA022,1,1,2013,28,31.6,,51.4,,68.3,,211,,329,,615,,346,,353,,250,,65.7,,45.5,,65.2,
08GA022,1,1,2013,29,30.8,,,,77.2,,173,,361,,704,,334,,467,,469,,68.5,,53.4,,49.3,
08GA022,1,1,2013,30,29.9,,,,90.6,,140,,354,,744,,337,,738,,478,,60.7,,66.3,,42.7,
08GA022,1,1,2013,31,30.8,,,,107,,,,325,,,,349,,451,,,,50.2,,,,41.7,
08GA022,1,1,2014,01,40.0,,39.0,,36.6,,96.4,,243,,401,,400,,369,,227,,182,,326,,140,
08GA022,1,1,2014,02,48.2,,36.3,,30.8,,81.4,,407,,456,,494,,372,,243,,117,,235,,125,
08GA022,1,1,2014,03,66.8,,32.9,,30.9,,82.9,,431,,480,,519,,391,,201,,103,,236,,129,
08GA022,1,1,2014,04,48.5,,31.5,,30.1,,90.4,,315,,474,,393,,421,,192,,269,,507,,124,
08GA022,1,1,2014,05,39.6,,33.9,,31.8,,72.2,,251,,401,,359,,424,,199,,242,,313,,121,
08GA022,1,1,2014,06,36.8,,34.7,,52.3,,76.6,,229,,352,,421,,392,,240,,338,,779,,155,
08GA022,1,1,2014,07,36.6,,27.2,,63.0,,82.5,,229,,351,,470,,353,,268,,302,,733,,162,
08GA022,1,1,2014,08,37.6,,29.0,,86.2,,122,,244,,394,,468,,309,,260,,246,,324,,185,
08GA022,1,1,2014,09,44.9,,27.1,,156,,155,,252,,444,,485,,282,,213,,190,,272,,909,
08GA022,1,1,2014,10,45.1,,29.4,,114,,122,,257,,387,,479,,302,,180,,190,,226,,1150,
08GA022,1,1,2014,11,89.8,,42.6,,89.3,,104,,268,,312,,447,,356,,133,,216,,181,,857,
08GA022,1,1,2014,12,83.0,,38.9,,65.4,,112,,280,,304,,459,,415,,134,,172,,146,,491,
08GA022,1,1,2014,13,66.9,,36.2,,53.8,,114,,285,,331,,486,,368,,132,,248,,99.3,,312,
08GA022,1,1,2014,14,83.5,,52.4,,57.6,,104,,389,,402,,521,,375,,145,,466,,97.4,,219,
08GA022,1,1,2014,15,75.9,,39.8,,71.6,,110,,503,,335,,546,,451,,164,,237,,71.6,,179,
08GA022,1,1,2014,16,66.1,,44.3,,108,,111,,534,,288,,507,,439,,177,,220,,62.8,,160,
08GA022,1,1,2014,17,58.3,,42.9,,102,,139,,516,,254,,480,,387,,186,,280,,75.3,,148,
08GA022,1,1,2014,18,53.0,,56.9,,88.9,,173,,422,,320,,452,,414,,243,,519,,66.5,,140,
08GA022,1,1,2014,19,49.1,,58.4,,82.7,,145,,374,,338,,644,,407,,331,,409,,65.1,,155,
08GA022,1,1,2014,20,46.7,,44.7,,73.6,,135,,365,,391,,602,,379,,249,,965,,77.0,,169,
08GA022,1,1,2014,21,43.9,,38.3,,65.3,,132,,387,,341,,440,,328,,261,,664,,116,,177,
08GA022,1,1,2014,22,40.4,,34.4,,58.4,,144,,408,,298,,349,,311,,287,,1060,,141,,145,
08GA022,1,1,2014,23,38.7,,32.0,,43.7,,136,,775,,317,,337,,273,,276,,596,,114,,122,
08GA022,1,1,2014,24,38.7,,47.2,,40.5,,126,,686,,412,,562,,274,,598,,366,,111,,121,
08GA022,1,1,2014,25,55.9,,37.6,,43.6,,140,,476,,435,,389,,278,,431,,319,,149,,88.5,
08GA022,1,1,2014,26,70.5,,36.6,,77.7,,130,,426,,405,,331,,296,,301,,358,,165,,68.8,
08GA022,1,1,2014,27,67.1,,31.9,,68.2,,119,,371,,478,,313,,375,,268,,241,,754,,65.0,
08GA022,1,1,2014,28,61.6,,34.6,,61.1,,110,,317,,524,,333,,387,,218,,262,,942,,59.5,
08GA022,1,1,2014,29,56.0,,,,107,,104,,327,,491,,366,,338,,223,,581,,315,,77.6,
08GA022,1,1,2014,30,51.1,,,,128,,117,,340,,398,,355,,347,,244,,496,,177,,76.4,
08GA022,1,1,2014,31,45.2,,,,107,,,,361,,,,360,,268,,,,760,,,,51.7,
